event_id,customer_id,event_type,event_timestamp,channel,utm_source,utm_campaign,page_url
EV0001034,C0181,demo_request,2022-03-17 21:21:27,google_ads,google_ads,black_friday_2023,
EV0001035,C0181,first_purchase,2022-03-18 07:56:50,google_ads,google_ads,,
EV0001036,C0182,page_view,2023-09-11 00:15:32,tiktok,tiktok,lancamento_polvo,/produtos
EV0001037,C0182,page_view,2023-09-11 22:29:10,email,email,semana_santa_2024,/para-empresas
EV0001038,C0182,page_view,2023-09-12 10:07:47,google_ads,google_ads,,/produtos
EV0001039,C0182,email_open,2023-09-13 14:07:53,tiktok,tiktok,,
EV0001040,C0182,repeat_purchase,2023-09-15 04:01:58,linkedin,linkedin,veganeiro_2024,
EV0001041,C0182,repeat_purchase,2023-09-16 16:00:49,linkedin,,,
EV0001042,C0183,page_view,2022-04-20 02:55:31,google_ads,google_ads,lancamento_polvo,/onde-comprar
EV0001043,C0183,page_view,2022-04-20 19:53:18,tiktok,tiktok,lancamento_polvo,/onde-comprar
EV0001044,C0183,page_view,2022-04-21 22:33:44,organic,organic,,/produtos/salmao-vegetal
EV0001045,C0183,email_open,2022-04-21 23:13:51,google_ads,google_ads,semana_santa_2024,
EV0001046,C0183,email_click,2022-04-23 18:07:48,email,email,natal_2022,
EV0001047,C0184,page_view,2022-04-28 09:48:35,tiktok,tiktok,veganeiro_jan,/produtos/salmao-vegetal
EV0001048,C0184,page_view,2022-04-29 15:29:52,tiktok,tiktok,,/contato
EV0001049,C0184,page_view,2022-04-30 22:46:59,email,,semana_santa_2023,/contato
EV0001050,C0184,email_open,2022-05-02 19:08:18,referral,referral,lancamento_polvo,
EV0001051,C0184,signup,2022-05-03 16:44:14,email,email,semana_santa_2024,
EV0001052,C0185,page_view,2022-11-20 07:22:56,google_ads,google_ads,veganeiro_2024,/sobre
EV0001053,C0185,page_view,2022-11-20 15:33:48,organic,organic,lancamento_salmao,/contato
EV0001054,C0185,page_view,2022-11-21 13:30:23,organic,organic,,/contato
EV0001055,C0185,email_open,2022-11-22 01:24:53,tiktok,tiktok,brand_top_funnel,
EV0001056,C0185,email_open,2022-11-23 20:13:20,instagram,instagram,lancamento_salmao,
EV0001057,C0185,email_click,2022-11-24 10:26:52,email,,veganeiro_2024,
EV0001058,C0185,first_purchase,2022-11-24 18:10:57,organic,organic,brand_awareness_q1,
EV0001059,C0186,page_view,2024-10-08 08:04:31,email,email,lancamento_polvo,/produtos/atum-vegetal
EV0001060,C0186,page_view,2024-10-09 09:01:13,email,email,brand_awareness_q1,/
EV0001061,C0186,page_view,2024-10-10 12:18:52,google_ads,google_ads,lancamento_polvo,/produtos
EV0001062,C0186,email_open,2024-10-11 17:06:35,google_ads,google_ads,semana_santa_2024,
EV0001063,C0186,signup,2024-10-12 12:42:25,tiktok,tiktok,semana_santa_2023,
EV0001064,C0186,email_open,2024-10-12 14:11:19,google_ads,google_ads,lancamento_polvo,
EV0001065,C0186,email_click,2024-10-13 23:33:12,tiktok,tiktok,natal_2022,
EV0001066,C0187,page_view,2022-03-15 11:18:38,google_ads,google_ads,natal_2022,/sobre
EV0001067,C0187,page_view,2022-03-17 05:20:40,referral,referral,semana_santa_2022,/contato
EV0001068,C0187,page_view,2022-03-17 09:27:15,organic,organic,semana_santa_2022,/para-empresas
EV0001069,C0187,email_open,2022-03-17 17:56:50,organic,organic,,
EV0001070,C0187,signup,2022-03-19 12:57:22,email,email,,
EV0001071,C0188,page_view,2023-09-13 16:00:54,organic,organic,brand_top_funnel,/produtos/salmao-vegetal
EV0001072,C0188,page_view,2023-09-14 10:32:24,instagram,instagram,veganeiro_2024,/sobre
EV0001073,C0188,page_view,2023-09-15 16:56:57,email,email,semana_santa_2022,/receitas
EV0001074,C0188,email_open,2023-09-16 17:53:03,tiktok,tiktok,semana_santa_2024,
EV0001075,C0188,first_purchase,2023-09-17 21:46:08,referral,referral,veganeiro_jan,
EV0001076,C0189,page_view,2024-07-09 04:57:03,organic,organic,black_friday_2023,/produtos/salmao-vegetal
EV0001077,C0189,page_view,2024-07-09 09:42:38,tiktok,tiktok,,/receitas
EV0001078,C0189,email_open,2024-07-10 15:56:29,google_ads,google_ads,lancamento_salmao,
EV0001079,C0189,signup,2024-07-12 04:09:34,linkedin,,brand_awareness_q1,
EV0001080,C0189,first_purchase,2024-07-12 06:57:38,instagram,instagram,,
EV0001081,C0190,page_view,2022-04-21 16:16:37,referral,referral,,/blog/peixe-vegetal-e-saudavel
EV0001082,C0190,page_view,2022-04-23 07:06:43,organic,organic,,/receitas
EV0001083,C0190,page_view,2022-04-25 01:24:06,referral,referral,veganeiro_2024,/contato
EV0001084,C0190,email_open,2022-04-27 00:50:12,tiktok,tiktok,lancamento_salmao,
EV0001085,C0190,signup,2022-04-28 13:24:06,tiktok,tiktok,brand_top_funnel,
EV0001086,C0190,first_purchase,2022-04-28 18:30:57,email,email,semana_santa_2024,
EV0001087,C0190,repeat_purchase,2022-04-29 05:11:48,linkedin,linkedin,brand_top_funnel,
EV0001088,C0190,repeat_purchase,2022-04-30 09:39:38,google_ads,google_ads,veganeiro_jan,
EV0001089,C0191,page_view,2024-07-02 21:55:57,organic,organic,semana_santa_2022,/blog/peixe-vegetal-e-saudavel
EV0001090,C0191,page_view,2024-07-03 22:03:49,tiktok,tiktok,lancamento_polvo,/
EV0001091,C0191,email_open,2024-07-05 10:48:52,referral,referral,brand_awareness_q1,
EV0001092,C0191,email_open,2024-07-06 08:07:42,referral,referral,veganeiro_jan,
EV0001093,C0191,email_click,2024-07-06 16:05:42,organic,organic,semana_santa_2024,
EV0001094,C0191,demo_request,2024-07-07 12:15:59,organic,organic,lancamento_salmao,
EV0001095,C0191,first_purchase,2024-07-09 11:09:40,google_ads,google_ads,veganeiro_2024,
EV0001096,C0192,page_view,2024-03-31 04:50:14,google_ads,google_ads,brand_top_funnel,/produtos/atum-vegetal
EV0001097,C0192,page_view,2024-04-01 12:58:53,linkedin,linkedin,,/contato
EV0001098,C0192,page_view,2024-04-03 08:20:24,google_ads,google_ads,semana_santa_2023,/sobre
EV0001099,C0192,email_open,2024-04-03 11:22:31,referral,referral,,
EV0001100,C0192,signup,2024-04-04 23:44:40,instagram,instagram,,
EV0001101,C0193,page_view,2023-09-25 03:54:21,linkedin,linkedin,brand_top_funnel,/produtos/atum-vegetal
EV0001102,C0193,page_view,2023-09-25 21:43:40,linkedin,linkedin,natal_2022,/contato
EV0001103,C0193,page_view,2023-09-27 09:38:26,referral,referral,brand_top_funnel,/
EV0001104,C0193,email_open,2023-09-29 07:19:10,linkedin,linkedin,semana_santa_2022,
EV0001105,C0193,email_open,2023-09-30 07:04:14,referral,referral,lancamento_polvo,
EV0001106,C0193,email_click,2023-10-02 00:05:06,referral,referral,natal_2022,
EV0001107,C0194,page_view,2024-01-15 00:49:56,organic,organic,lancamento_polvo,/para-empresas
EV0001108,C0194,page_view,2024-01-16 11:48:15,organic,organic,black_friday_2023,/produtos
EV0001109,C0194,page_view,2024-01-16 21:03:25,instagram,instagram,veganeiro_jan,/onde-comprar
EV0001110,C0194,email_open,2024-01-18 05:42:10,google_ads,google_ads,semana_santa_2024,
EV0001111,C0194,signup,2024-01-19 09:28:41,linkedin,linkedin,brand_top_funnel,
EV0001112,C0194,first_purchase,2024-01-19 23:02:54,email,email,veganeiro_2024,
EV0001113,C0195,page_view,2023-02-09 09:57:54,referral,referral,black_friday_2023,/receitas
EV0001114,C0195,page_view,2023-02-10 16:19:59,organic,organic,veganeiro_2024,/blog/peixe-vegetal-e-saudavel
EV0001115,C0195,page_view,2023-02-11 21:51:52,organic,organic,semana_santa_2024,/blog/peixe-vegetal-e-saudavel
EV0001116,C0195,email_open,2023-02-12 00:04:46,google_ads,google_ads,lancamento_salmao,
EV0001117,C0195,email_click,2023-02-13 13:16:02,referral,referral,,
EV0001118,C0195,repeat_purchase,2023-02-15 11:02:27,instagram,instagram,,
EV0001119,C0195,repeat_purchase,2023-02-16 03:04:07,google_ads,google_ads,veganeiro_jan,
EV0001120,C0196,page_view,2023-05-24 02:22:53,google_ads,google_ads,lancamento_salmao,/produtos/atum-vegetal
EV0001121,C0196,page_view,2023-05-24 13:56:53,instagram,instagram,,/onde-comprar
EV0001122,C0196,page_view,2023-05-25 00:24:23,referral,referral,veganeiro_2024,/produtos/salmao-vegetal
EV0001123,C0196,signup,2023-05-26 01:03:12,referral,referral,black_friday_2023,
EV0001124,C0196,email_open,2023-05-26 22:33:27,email,email,semana_santa_2023,
EV0001125,C0196,email_click,2023-05-27 12:49:00,instagram,instagram,semana_santa_2023,
EV0001126,C0196,first_purchase,2023-05-28 04:14:35,organic,organic,veganeiro_jan,
EV0001127,C0197,page_view,2022-05-27 19:23:10,google_ads,google_ads,veganeiro_2024,/blog/peixe-vegetal-e-saudavel
EV0001128,C0197,page_view,2022-05-29 17:39:42,google_ads,google_ads,veganeiro_jan,/contato
EV0001129,C0197,page_view,2022-05-30 06:26:02,referral,referral,brand_awareness_q1,/receitas
EV0001130,C0197,email_open,2022-05-30 18:12:51,instagram,instagram,semana_santa_2022,
EV0001131,C0197,email_open,2022-06-01 16:29:22,linkedin,linkedin,,
EV0001132,C0197,email_click,2022-06-01 17:50:32,organic,organic,semana_santa_2022,
EV0001133,C0197,first_purchase,2022-06-01 20:56:53,referral,referral,,
EV0001134,C0198,page_view,2024-05-24 00:59:56,organic,organic,natal_2022,/produtos/atum-vegetal
EV0001135,C0198,page_view,2024-05-26 00:24:33,organic,organic,semana_santa_2024,/
EV0001136,C0198,page_view,2024-05-27 09:02:47,instagram,instagram,brand_top_funnel,/sobre
EV0001137,C0198,email_open,2024-05-28 08:28:59,organic,organic,black_friday_2023,
EV0001138,C0198,repeat_purchase,2024-05-28 20:37:37,referral,referral,lancamento_salmao,
EV0001139,C0198,repeat_purchase,2024-05-29 10:24:04,google_ads,google_ads,,
EV0001140,C0199,page_view,2023-05-08 08:28:00,linkedin,linkedin,veganeiro_2024,/contato
EV0001141,C0199,page_view,2023-05-08 19:53:01,tiktok,tiktok,veganeiro_2024,/
EV0001142,C0199,page_view,2023-05-09 06:02:21,google_ads,google_ads,semana_santa_2023,/blog/peixe-vegetal-e-saudavel
EV0001143,C0199,email_open,2023-05-10 05:02:34,instagram,instagram,semana_santa_2022,
EV0001144,C0199,email_open,2023-05-11 01:40:45,google_ads,google_ads,brand_top_funnel,
EV0001145,C0199,email_click,2023-05-11 18:09:33,email,,veganeiro_jan,
EV0001146,C0199,repeat_purchase,2023-05-13 16:23:11,email,email,,
EV0001147,C0199,repeat_purchase,2023-05-15 01:44:36,instagram,instagram,semana_santa_2023,
EV0001148,C0200,page_view,2023-02-06 05:23:41,email,email,brand_top_funnel,/receitas
EV0001149,C0200,page_view,2023-02-06 16:23:45,tiktok,tiktok,lancamento_salmao,/
EV0001150,C0200,signup,2023-02-08 15:31:45,instagram,instagram,lancamento_salmao,
EV0001151,C0200,demo_request,2023-02-09 07:34:15,tiktok,tiktok,natal_2022,
EV0001152,C0200,repeat_purchase,2023-02-10 02:53:53,instagram,instagram,semana_santa_2023,
EV0001153,C0200,repeat_purchase,2023-02-10 06:11:19,organic,organic,semana_santa_2023,
EV0001154,C0201,page_view,2023-07-28 01:57:02,tiktok,tiktok,lancamento_salmao,/produtos/salmao-vegetal
EV0001155,C0201,page_view,2023-07-29 08:10:58,referral,referral,brand_awareness_q1,/produtos/atum-vegetal
EV0001156,C0201,demo_request,2023-07-30 21:40:21,referral,referral,brand_top_funnel,
EV0001157,C0201,first_purchase,2023-07-31 01:09:25,tiktok,tiktok,semana_santa_2022,
EV0001158,C0202,page_view,2023-12-28 23:10:38,organic,organic,,/
EV0001159,C0202,page_view,2023-12-29 10:30:38,email,email,semana_santa_2022,/produtos/atum-vegetal
EV0001160,C0202,page_view,2023-12-30 16:14:30,referral,referral,veganeiro_2024,/para-empresas
EV0001161,C0202,signup,2023-12-30 23:41:04,linkedin,linkedin,lancamento_salmao,
EV0001162,C0203,page_view,2022-11-20 18:50:24,email,email,,/produtos/atum-vegetal
EV0001163,C0203,page_view,2022-11-21 17:48:08,referral,referral,semana_santa_2022,/onde-comprar
EV0001164,C0203,email_open,2022-11-22 06:05:17,google_ads,google_ads,,
EV0001165,C0203,signup,2022-11-22 22:52:09,google_ads,google_ads,semana_santa_2022,
EV0001166,C0204,page_view,2022-10-27 05:09:51,email,,semana_santa_2024,/produtos/salmao-vegetal
EV0001167,C0204,page_view,2022-10-28 14:01:05,linkedin,linkedin,lancamento_salmao,/produtos
EV0001168,C0204,page_view,2022-10-29 16:00:57,email,email,,/sobre
EV0001169,C0204,demo_request,2022-10-31 15:23:14,google_ads,google_ads,brand_top_funnel,
EV0001170,C0204,repeat_purchase,2022-11-02 13:49:19,organic,organic,brand_top_funnel,
EV0001171,C0204,repeat_purchase,2022-11-03 16:32:25,organic,organic,natal_2022,
EV0001172,C0205,page_view,2022-04-26 09:08:58,organic,organic,brand_top_funnel,/onde-comprar
EV0001173,C0205,page_view,2022-04-27 01:37:42,email,email,veganeiro_2024,/
EV0001174,C0205,page_view,2022-04-28 10:17:45,instagram,instagram,,/produtos/salmao-vegetal
EV0001175,C0205,email_open,2022-04-29 08:26:16,organic,organic,,
EV0001176,C0205,email_open,2022-04-29 19:41:39,referral,referral,lancamento_salmao,
EV0001177,C0205,email_click,2022-04-29 20:57:44,organic,organic,brand_top_funnel,
EV0001178,C0206,page_view,2024-09-03 07:57:44,instagram,instagram,lancamento_polvo,/receitas
EV0001179,C0206,page_view,2024-09-03 16:34:35,referral,referral,black_friday_2023,/produtos
EV0001180,C0206,page_view,2024-09-04 19:21:49,linkedin,linkedin,lancamento_salmao,/receitas
EV0001181,C0206,email_open,2024-09-06 10:12:00,email,email,,
EV0001182,C0206,email_click,2024-09-08 04:49:36,referral,referral,lancamento_polvo,
EV0001183,C0207,page_view,2023-08-17 11:17:33,organic,organic,natal_2022,/para-empresas
EV0001184,C0207,page_view,2023-08-19 05:15:48,linkedin,linkedin,semana_santa_2022,/blog/peixe-vegetal-e-saudavel
EV0001185,C0207,signup,2023-08-19 20:21:44,tiktok,tiktok,lancamento_salmao,
EV0001186,C0207,email_open,2023-08-19 23:08:33,tiktok,tiktok,veganeiro_jan,
EV0001187,C0207,email_click,2023-08-20 00:16:57,email,email,semana_santa_2024,
EV0001188,C0207,repeat_purchase,2023-08-21 01:58:39,linkedin,linkedin,veganeiro_jan,
EV0001189,C0207,repeat_purchase,2023-08-22 15:06:25,organic,organic,,
EV0001190,C0208,page_view,2023-05-23 13:49:41,referral,referral,,/produtos/atum-vegetal
EV0001191,C0208,page_view,2023-05-23 21:10:53,google_ads,google_ads,lancamento_salmao,/onde-comprar
EV0001192,C0208,email_open,2023-05-24 05:32:54,instagram,instagram,,
EV0001193,C0208,email_open,2023-05-24 15:41:31,tiktok,tiktok,,
EV0001194,C0208,email_click,2023-05-26 03:08:47,linkedin,linkedin,brand_awareness_q1,
EV0001195,C0208,first_purchase,2023-05-26 17:26:12,organic,organic,,
EV0001196,C0208,repeat_purchase,2023-05-28 13:52:13,email,email,brand_top_funnel,
EV0001197,C0208,repeat_purchase,2023-05-30 01:01:47,organic,organic,natal_2022,
EV0001198,C0209,page_view,2023-10-12 02:14:06,tiktok,tiktok,lancamento_polvo,/sobre
EV0001199,C0209,page_view,2023-10-12 05:10:10,organic,organic,,/produtos
EV0001200,C0209,page_view,2023-10-14 01:11:59,google_ads,google_ads,,/sobre
EV0001201,C0209,email_open,2023-10-14 18:56:03,referral,referral,semana_santa_2024,
EV0001202,C0209,repeat_purchase,2023-10-15 21:38:51,instagram,instagram,semana_santa_2022,
EV0001203,C0209,repeat_purchase,2023-10-16 11:20:28,linkedin,linkedin,black_friday_2023,
EV0001204,C0210,page_view,2023-06-19 21:26:14,tiktok,tiktok,semana_santa_2022,/blog/peixe-vegetal-e-saudavel
EV0001205,C0210,page_view,2023-06-21 03:18:17,linkedin,linkedin,veganeiro_2024,/produtos/atum-vegetal
EV0001206,C0210,page_view,2023-06-21 13:22:49,linkedin,linkedin,natal_2022,/receitas
EV0001207,C0210,email_open,2023-06-23 01:13:25,linkedin,linkedin,black_friday_2023,
EV0001208,C0210,email_click,2023-06-23 05:52:05,email,email,natal_2022,
EV0001209,C0211,page_view,2023-04-15 06:06:53,google_ads,google_ads,semana_santa_2022,/produtos
EV0001210,C0211,page_view,2023-04-15 14:31:28,google_ads,google_ads,veganeiro_2024,/receitas
EV0001211,C0211,page_view,2023-04-16 18:41:02,linkedin,linkedin,brand_top_funnel,/receitas
EV0001212,C0211,email_open,2023-04-17 03:05:03,instagram,instagram,,
EV0001213,C0211,email_click,2023-04-18 15:24:08,google_ads,google_ads,black_friday_2023,
EV0001214,C0212,page_view,2022-03-16 03:10:04,email,email,black_friday_2023,/produtos/salmao-vegetal
EV0001215,C0212,page_view,2022-03-16 16:23:20,google_ads,google_ads,semana_santa_2023,/receitas
EV0001216,C0212,page_view,2022-03-18 10:57:09,linkedin,linkedin,,/para-empresas
EV0001217,C0212,signup,2022-03-20 05:36:36,referral,referral,,
EV0001218,C0212,demo_request,2022-03-21 08:25:15,email,email,veganeiro_2024,
EV0001219,C0213,page_view,2024-10-07 01:52:52,referral,referral,brand_awareness_q1,/
EV0001220,C0213,page_view,2024-10-08 07:39:57,linkedin,linkedin,semana_santa_2022,/receitas
EV0001221,C0213,page_view,2024-10-09 06:18:31,google_ads,google_ads,veganeiro_2024,/receitas
EV0001222,C0213,email_open,2024-10-11 02:03:05,linkedin,linkedin,veganeiro_jan,
EV0001223,C0213,email_open,2024-10-11 20:10:46,linkedin,linkedin,,
EV0001224,C0213,email_click,2024-10-12 17:27:55,instagram,instagram,lancamento_salmao,
EV0001225,C0213,repeat_purchase,2024-10-13 09:39:17,tiktok,tiktok,semana_santa_2023,
EV0001226,C0213,repeat_purchase,2024-10-15 05:58:07,email,,semana_santa_2024,
EV0001227,C0214,page_view,2023-09-27 11:30:38,email,email,semana_santa_2022,/produtos/salmao-vegetal
EV0001228,C0214,page_view,2023-09-28 13:15:26,linkedin,linkedin,semana_santa_2022,/produtos/atum-vegetal
EV0001229,C0214,page_view,2023-09-29 19:45:22,google_ads,google_ads,veganeiro_2024,/sobre
EV0001230,C0214,repeat_purchase,2023-10-01 04:15:30,referral,referral,lancamento_polvo,
EV0001231,C0214,repeat_purchase,2023-10-02 10:34:23,tiktok,tiktok,,
EV0001232,C0215,page_view,2023-03-10 22:53:06,instagram,instagram,brand_top_funnel,/produtos/salmao-vegetal
EV0001233,C0215,page_view,2023-03-11 20:02:23,instagram,instagram,lancamento_salmao,/para-empresas
EV0001234,C0215,signup,2023-03-12 22:14:42,tiktok,tiktok,lancamento_polvo,
EV0001235,C0215,email_open,2023-03-14 14:07:40,referral,referral,brand_awareness_q1,
EV0001236,C0215,email_click,2023-03-14 23:51:29,organic,organic,lancamento_salmao,
EV0001237,C0216,page_view,2023-03-20 23:54:13,google_ads,google_ads,semana_santa_2024,/produtos
EV0001238,C0216,page_view,2023-03-22 16:52:02,linkedin,linkedin,,/onde-comprar
EV0001239,C0216,email_open,2023-03-23 00:13:56,tiktok,tiktok,semana_santa_2023,
EV0001240,C0217,page_view,2023-02-03 04:57:54,linkedin,linkedin,brand_awareness_q1,/produtos/atum-vegetal
EV0001241,C0217,page_view,2023-02-03 19:23:12,referral,referral,veganeiro_jan,/blog/peixe-vegetal-e-saudavel
EV0001242,C0217,page_view,2023-02-05 16:15:10,organic,organic,,/produtos/salmao-vegetal
EV0001243,C0217,email_open,2023-02-07 14:40:42,google_ads,google_ads,brand_awareness_q1,
EV0001244,C0217,signup,2023-02-07 18:24:35,organic,organic,natal_2022,
EV0001245,C0217,email_open,2023-02-07 19:29:13,linkedin,linkedin,semana_santa_2022,
EV0001246,C0217,email_click,2023-02-09 05:57:47,google_ads,google_ads,natal_2022,
EV0001247,C0217,first_purchase,2023-02-10 21:24:20,linkedin,linkedin,semana_santa_2023,
EV0001248,C0217,repeat_purchase,2023-02-12 14:20:55,instagram,,,
EV0001249,C0217,repeat_purchase,2023-02-12 21:05:38,google_ads,google_ads,black_friday_2023,
EV0001250,C0218,page_view,2023-10-18 12:51:45,tiktok,tiktok,semana_santa_2022,/produtos/atum-vegetal
EV0001251,C0218,page_view,2023-10-20 10:41:36,referral,referral,semana_santa_2022,/onde-comprar
EV0001252,C0218,page_view,2023-10-22 03:27:01,linkedin,linkedin,black_friday_2023,/para-empresas
EV0001253,C0218,email_open,2023-10-22 06:37:32,email,email,lancamento_polvo,
EV0001254,C0218,signup,2023-10-23 05:41:42,google_ads,google_ads,,
EV0001255,C0219,page_view,2023-09-14 10:30:32,organic,organic,,/contato
EV0001256,C0219,page_view,2023-09-15 03:27:16,tiktok,tiktok,semana_santa_2023,/receitas
EV0001257,C0219,page_view,2023-09-17 02:09:34,tiktok,tiktok,veganeiro_2024,/
EV0001258,C0219,signup,2023-09-18 03:20:03,organic,organic,,
EV0001259,C0219,email_open,2023-09-18 22:16:23,instagram,instagram,,
EV0001260,C0219,email_click,2023-09-20 11:45:06,google_ads,google_ads,veganeiro_jan,
EV0001261,C0219,demo_request,2023-09-20 12:46:49,instagram,instagram,lancamento_polvo,
EV0001262,C0219,first_purchase,2023-09-21 08:01:39,tiktok,tiktok,,
EV0001263,C0220,page_view,2022-06-20 09:45:21,google_ads,google_ads,lancamento_salmao,/produtos/atum-vegetal
EV0001264,C0220,page_view,2022-06-22 07:40:54,tiktok,tiktok,brand_awareness_q1,/sobre
EV0001265,C0220,page_view,2022-06-23 08:58:41,referral,referral,,/onde-comprar
